"Entity","Code","Day","Monthly.CO..emissions.from.domestic.aviation","Monthly.CO..emissions.from.international.aviation","Year"
"Democratic Republic of Congo","COD",2019-07-15,794.751,14845.1,"2019"
"Democratic Republic of Congo","COD",2019-08-15,1533.59,14205.1,"2019"
"Democratic Republic of Congo","COD",2019-09-15,1750.23,13808.8,"2019"
"Democratic Republic of Congo","COD",2019-10-15,2102.74,14571.6,"2019"
"Democratic Republic of Congo","COD",2019-11-15,1307.01,13874,"2019"
"Democratic Republic of Congo","COD",2019-12-15,1533.83,13676.3,"2019"
"Democratic Republic of Congo","COD",2020-01-15,776.013,14699.4,"2020"
"Democratic Republic of Congo","COD",2020-02-15,967.12,14054.3,"2020"
"Democratic Republic of Congo","COD",2020-03-15,708.995,9272.68,"2020"
"Democratic Republic of Congo","COD",2020-04-15,5.62877,1894.67,"2020"
"Democratic Republic of Congo","COD",2020-05-15,5.62877,1437.88,"2020"
"Democratic Republic of Congo","COD",2020-06-15,5.62877,1366.39,"2020"
"Democratic Republic of Congo","COD",2020-07-15,11.4943,3851.56,"2020"
"Democratic Republic of Congo","COD",2020-08-15,307.938,6783,"2020"
"Democratic Republic of Congo","COD",2020-09-15,218.731,8750.5,"2020"
"Democratic Republic of Congo","COD",2020-10-15,251.314,9779,"2020"
"Democratic Republic of Congo","COD",2020-11-15,121.158,10134.6,"2020"
"Democratic Republic of Congo","COD",2020-12-15,709.599,10934.4,"2020"
"Democratic Republic of Congo","COD",2021-01-15,750.413,10966.5,"2021"
"Democratic Republic of Congo","COD",2021-02-15,780.903,9083.07,"2021"
"Democratic Republic of Congo","COD",2021-03-15,647.902,11283.5,"2021"
"Democratic Republic of Congo","COD",2021-04-15,797.485,11191.3,"2021"
"Democratic Republic of Congo","COD",2021-05-15,321.067,11050.9,"2021"
"Democratic Republic of Congo","COD",2021-06-15,123.319,12046.3,"2021"
"Democratic Republic of Congo","COD",2021-07-15,593.075,13710.5,"2021"
"Democratic Republic of Congo","COD",2021-08-15,1154.55,14092.6,"2021"
"Democratic Republic of Congo","COD",2021-09-15,1166.88,13371.5,"2021"
"Democratic Republic of Congo","COD",2021-10-15,968.507,14510.1,"2021"
"Democratic Republic of Congo","COD",2021-11-15,108.741,14243.5,"2021"
"Democratic Republic of Congo","COD",2021-12-15,288.753,14009.7,"2021"
"Democratic Republic of Congo","COD",2022-01-15,641.347,14920.5,"2022"
"Democratic Republic of Congo","COD",2022-02-15,186.948,13423.3,"2022"
"Democratic Republic of Congo","COD",2022-03-15,412.797,16360.2,"2022"
"Democratic Republic of Congo","COD",2022-04-15,730.789,15941.1,"2022"
"Democratic Republic of Congo","COD",2022-05-15,773.71,16172,"2022"
"Democratic Republic of Congo","COD",2022-06-15,298.681,17387.9,"2022"
"Democratic Republic of Congo","COD",2022-09-15,265.375,17383.8,"2022"
"Democratic Republic of Congo","COD",2022-10-15,171.747,18293.8,"2022"
"Democratic Republic of Congo","COD",2022-11-15,261.493,16450.3,"2022"
"Democratic Republic of Congo","COD",2022-12-15,164.133,15912.1,"2022"
"Denmark","DNK",2019-01-15,12487.5,221605,"2019"
"Denmark","DNK",2019-02-15,11197.9,206548,"2019"
"Denmark","DNK",2019-03-15,10747.2,218080,"2019"
"Denmark","DNK",2019-04-15,13559.9,226942,"2019"
"Denmark","DNK",2019-05-15,14546.8,241595,"2019"
"Denmark","DNK",2019-06-15,15405,258640,"2019"
"Denmark","DNK",2019-07-15,15859.4,278870,"2019"
"Denmark","DNK",2019-08-15,16386.5,267486,"2019"
"Denmark","DNK",2019-09-15,14223,245955,"2019"
"Denmark","DNK",2019-10-15,14113.2,245916,"2019"
"Denmark","DNK",2019-11-15,12278.3,202043,"2019"
"Denmark","DNK",2019-12-15,11850.9,201338,"2019"
"Denmark","DNK",2020-01-15,12427.2,208905,"2020"
"Denmark","DNK",2020-02-15,10138.9,194133,"2020"
"Denmark","DNK",2020-03-15,7445.27,124731,"2020"
"Denmark","DNK",2020-04-15,881.925,12827.1,"2020"
"Denmark","DNK",2020-05-15,1312.42,14800.1,"2020"
"Denmark","DNK",2020-06-15,4930.03,23994.3,"2020"
"Denmark","DNK",2020-07-15,9886.55,59542.5,"2020"
"Denmark","DNK",2020-08-15,10212.1,70967.4,"2020"
"Denmark","DNK",2020-09-15,9586.15,71345.3,"2020"
"Denmark","DNK",2020-10-15,11049,70153.5,"2020"
"Denmark","DNK",2020-11-15,8114.62,53377.9,"2020"
"Denmark","DNK",2020-12-15,7162.76,51370.2,"2020"
"Denmark","DNK",2021-01-15,5592.77,44666.4,"2021"
"Denmark","DNK",2021-02-15,5207.64,39768.5,"2021"
"Denmark","DNK",2021-03-15,7285.2,50176.8,"2021"
"Denmark","DNK",2021-04-15,8038.52,50391.4,"2021"
"Denmark","DNK",2021-05-15,9644.49,60381.8,"2021"
"Denmark","DNK",2021-06-15,12065,81875.7,"2021"
"Denmark","DNK",2021-07-15,14536.5,135158,"2021"
"Denmark","DNK",2021-08-15,15796,137633,"2021"
"Denmark","DNK",2021-09-15,15958.1,137107,"2021"
"Denmark","DNK",2021-10-15,15370.6,148944,"2021"
"Denmark","DNK",2021-11-15,14083.5,132974,"2021"
"Denmark","DNK",2021-12-15,12426.1,139995,"2021"
"Denmark","DNK",2022-01-15,11076.1,124717,"2022"
"Denmark","DNK",2022-02-15,8547.45,115931,"2022"
"Denmark","DNK",2022-03-15,14004.1,140660,"2022"
"Denmark","DNK",2022-04-15,15842.3,170319,"2022"
"Denmark","DNK",2022-05-15,17805.7,179940,"2022"
"Denmark","DNK",2022-06-15,24257.5,184349,"2022"
"Denmark","DNK",2022-07-15,18155.5,194710,"2022"
"Denmark","DNK",2022-08-15,19961.4,202302,"2022"
"Denmark","DNK",2022-09-15,18531.2,189485,"2022"
"Denmark","DNK",2022-10-15,16241,193312,"2022"
"Denmark","DNK",2022-11-15,14243.3,150422,"2022"
"Denmark","DNK",2022-12-15,13430.5,150232,"2022"
"Denmark","DNK",2023-01-15,14416.7,148590,"2023"
"Denmark","DNK",2023-02-15,12974.8,140127,"2023"
"Denmark","DNK",2023-03-15,16797.5,168895,"2023"
"Dominica","DMA",2019-01-15,0.0511458,417.945,"2019"
"Dominica","DMA",2019-03-15,0.0443358,388.71,"2019"
"Dominica","DMA",2019-05-15,0.179799,392.636,"2019"
"Dominica","DMA",2019-08-15,0.332516,414.558,"2019"
"Dominica","DMA",2020-02-15,0.360905,457.642,"2020"
"Dominica","DMA",2020-08-15,1.77874,253.373,"2020"
"Dominica","DMA",2020-09-15,0.88937,243.441,"2020"
"Dominica","DMA",2020-10-15,3.55748,239.121,"2020"
"Dominica","DMA",2020-11-15,0.88937,433.48,"2020"
"Dominica","DMA",2021-07-15,1.77874,414.735,"2021"
"Dominica","DMA",2021-09-15,1.77874,298.605,"2021"
"Dominica","DMA",2021-10-15,5.52753,337.392,"2021"
"Dominica","DMA",2021-11-15,1.77874,661.631,"2021"
"Dominica","DMA",2021-12-15,2.66811,461.836,"2021"
"Dominica","DMA",2022-01-15,1.45707,820.997,"2022"
"Dominica","DMA",2022-02-15,3.2158,530.19,"2022"
"Dominica","DMA",2022-03-15,0.5677,700.729,"2022"
"Dominica","DMA",2022-04-15,0.992721,1083.02,"2022"
"Dominica","DMA",2022-05-15,3.60089,782.582,"2022"
"Dominica","DMA",2022-06-15,0.395164,242.798,"2022"
"Dominica","DMA",2022-11-15,0.32035,786.682,"2022"
"Dominica","DMA",2023-01-15,0.632161,618.718,"2023"
"Dominica","DMA",2023-02-15,0.30417,537.088,"2023"
"Dominica","DMA",2023-03-15,0.28385,572.464,"2023"
"Dominican Republic","DOM",2019-01-15,138.045,182217,"2019"
"Dominican Republic","DOM",2019-02-15,181.178,166259,"2019"
"Dominican Republic","DOM",2019-03-15,315.501,175050,"2019"
"Dominican Republic","DOM",2019-04-15,297.808,165732,"2019"
"Dominican Republic","DOM",2019-05-15,281.003,142172,"2019"
"Dominican Republic","DOM",2019-06-15,291.993,151651,"2019"
"Dominican Republic","DOM",2019-07-15,323.442,168532,"2019"
"Dominican Republic","DOM",2019-08-15,353.662,156948,"2019"
"Dominican Republic","DOM",2019-09-15,311.805,118994,"2019"
"Dominican Republic","DOM",2019-10-15,286.98,113784,"2019"
"Dominican Republic","DOM",2019-11-15,384.957,145249,"2019"
"Dominican Republic","DOM",2019-12-15,266.952,199743,"2019"
"Dominican Republic","DOM",2020-01-15,222.882,195271,"2020"
"Dominican Republic","DOM",2020-02-15,226.939,173742,"2020"
"Dominican Republic","DOM",2020-03-15,294.357,133149,"2020"
"Dominican Republic","DOM",2020-04-15,12.7437,4443.64,"2020"
"Dominican Republic","DOM",2020-05-15,70.4718,9188.23,"2020"
"Dominican Republic","DOM",2020-06-15,89.7096,9628.51,"2020"
"Dominican Republic","DOM",2020-07-15,166.868,43635.7,"2020"
"Dominican Republic","DOM",2020-08-15,92.4157,44347.5,"2020"
"Dominican Republic","DOM",2020-09-15,102.593,36817.8,"2020"
"Dominican Republic","DOM",2020-10-15,3771.5,42816.6,"2020"
"Dominican Republic","DOM",2020-11-15,3859.14,53843.5,"2020"
"Dominican Republic","DOM",2020-12-15,7428.32,92626.4,"2020"
"Dominican Republic","DOM",2021-01-15,4577.14,102457,"2021"
"Dominican Republic","DOM",2021-02-15,3689.99,86826.1,"2021"
"Dominican Republic","DOM",2021-03-15,3788.11,100868,"2021"
"Dominican Republic","DOM",2021-04-15,4100.89,102909,"2021"
"Dominican Republic","DOM",2021-05-15,2819.59,104097,"2021"
"Dominican Republic","DOM",2021-06-15,1760.19,112705,"2021"
"Dominican Republic","DOM",2021-07-15,2083.41,126025,"2021"
"Dominican Republic","DOM",2021-08-15,3593.63,127739,"2021"
"Dominican Republic","DOM",2021-09-15,2008.15,111809,"2021"
"Dominican Republic","DOM",2021-10-15,3339.12,128348,"2021"
"Dominican Republic","DOM",2021-11-15,1060.12,159565,"2021"
"Dominican Republic","DOM",2021-12-15,3191.98,200481,"2021"
"Dominican Republic","DOM",2022-01-15,1256.22,202905,"2022"
"Dominican Republic","DOM",2022-02-15,2739.31,173650,"2022"
"Dominican Republic","DOM",2022-03-15,4072.52,181092,"2022"
"Dominican Republic","DOM",2022-04-15,2417.18,158395,"2022"
"Dominican Republic","DOM",2022-05-15,3373.2,135828,"2022"
"Dominican Republic","DOM",2022-06-15,190.776,107624,"2022"
"Dominican Republic","DOM",2022-07-15,3838.57,156789,"2022"
"Dominican Republic","DOM",2022-08-15,1110.14,154792,"2022"
"Dominican Republic","DOM",2022-09-15,2738.54,121862,"2022"
"Dominican Republic","DOM",2022-10-15,6352.36,127412,"2022"
"Dominican Republic","DOM",2022-11-15,3557.22,145772,"2022"
"Dominican Republic","DOM",2022-12-15,1808.77,175358,"2022"
"Dominican Republic","DOM",2023-01-15,1647.36,178881,"2023"
"Dominican Republic","DOM",2023-02-15,4056.75,155620,"2023"
"Dominican Republic","DOM",2023-03-15,2835.46,174586,"2023"
"Ecuador","ECU",2019-01-15,15725.3,53674.6,"2019"
"Ecuador","ECU",2019-02-15,13934.3,48211.7,"2019"
"Ecuador","ECU",2019-03-15,14537.9,48897.7,"2019"
"Ecuador","ECU",2019-04-15,16206.7,53612.9,"2019"
"Ecuador","ECU",2019-05-15,16289,56584.5,"2019"
"Ecuador","ECU",2019-06-15,15174,59235,"2019"
"Ecuador","ECU",2019-07-15,16271.5,65630.3,"2019"
"Ecuador","ECU",2019-08-15,16733.4,65637.4,"2019"
"Ecuador","ECU",2019-09-15,14195.7,55975.1,"2019"
"Ecuador","ECU",2019-10-15,16069.8,60263.7,"2019"
"Ecuador","ECU",2019-11-15,15964.2,65494.4,"2019"
"Ecuador","ECU",2019-12-15,16688.9,81191.7,"2019"
"Ecuador","ECU",2020-01-15,17446.6,76478.4,"2020"
"Ecuador","ECU",2020-02-15,16399.2,67842.8,"2020"
"Ecuador","ECU",2020-03-15,9152.13,44659.4,"2020"
"Ecuador","ECU",2020-04-15,31.8077,7055.68,"2020"
"Ecuador","ECU",2020-05-15,118.728,10640.5,"2020"
"Ecuador","ECU",2020-06-15,450.618,11510.4,"2020"
"Ecuador","ECU",2020-07-15,1101.33,18035.4,"2020"
"Ecuador","ECU",2020-08-15,1862.65,22825.3,"2020"
"Ecuador","ECU",2020-09-15,2726.27,20933.5,"2020"
"Ecuador","ECU",2020-10-15,4451.13,24433.2,"2020"
"Ecuador","ECU",2020-11-15,6210.22,28632.8,"2020"
"Ecuador","ECU",2020-12-15,6436.31,36707,"2020"
"Ecuador","ECU",2021-01-15,6360.91,38775.1,"2021"
"Ecuador","ECU",2021-02-15,5800.62,36096.9,"2021"
"Ecuador","ECU",2021-03-15,6438.98,32415.5,"2021"
"Ecuador","ECU",2021-04-15,6503.82,36051.4,"2021"
"Ecuador","ECU",2021-05-15,6056.85,42539.9,"2021"
"Ecuador","ECU",2021-06-15,7277.05,44753.9,"2021"
"Ecuador","ECU",2021-07-15,9732.28,46701.4,"2021"
"Ecuador","ECU",2021-08-15,11314.2,47650.5,"2021"
"Ecuador","ECU",2021-09-15,11233.5,45551.6,"2021"
"Ecuador","ECU",2021-10-15,13238,47320.3,"2021"
"Ecuador","ECU",2021-11-15,14098.4,46066,"2021"
"Ecuador","ECU",2021-12-15,16046.5,51673.4,"2021"
"Ecuador","ECU",2022-01-15,16807.9,54424.3,"2022"
"Ecuador","ECU",2022-02-15,13415,47893.2,"2022"
"Ecuador","ECU",2022-03-15,16091.4,51139.5,"2022"
"Ecuador","ECU",2022-04-15,18925.3,53243.8,"2022"
"Ecuador","ECU",2022-05-15,19945.1,52477.4,"2022"
"Ecuador","ECU",2022-06-15,16525.5,32293.2,"2022"
"Ecuador","ECU",2022-07-15,19698.3,50612.1,"2022"
"Ecuador","ECU",2022-08-15,20632.6,50173.8,"2022"
"Ecuador","ECU",2022-09-15,18135.4,48980.9,"2022"
"Ecuador","ECU",2022-10-15,19459.3,51529.7,"2022"
"Ecuador","ECU",2022-11-15,18918,50128.8,"2022"
"Ecuador","ECU",2022-12-15,20036.5,53813.1,"2022"
"Ecuador","ECU",2023-01-15,21484.2,57470,"2023"
"Ecuador","ECU",2023-02-15,18895.6,53664.2,"2023"
"Ecuador","ECU",2023-03-15,23068.1,56265,"2023"
"Egypt","EGY",2019-01-15,12905.6,223475,"2019"
"Egypt","EGY",2019-02-15,12530.5,194234,"2019"
"Egypt","EGY",2019-03-15,12194.9,197140,"2019"
"Egypt","EGY",2019-04-15,12753.4,228242,"2019"
"Egypt","EGY",2019-05-15,10159.5,231179,"2019"
"Egypt","EGY",2019-06-15,10876.7,246835,"2019"
"Egypt","EGY",2019-07-15,10963.2,263815,"2019"
"Egypt","EGY",2019-08-15,11627.5,282778,"2019"
"Egypt","EGY",2019-09-15,10952.5,239454,"2019"
"Egypt","EGY",2019-10-15,10857.1,223646,"2019"
"Egypt","EGY",2019-11-15,9561.91,222285,"2019"
"Egypt","EGY",2019-12-15,9543.51,248793,"2019"
"Egypt","EGY",2020-01-15,7486.33,250448,"2020"
"Egypt","EGY",2020-02-15,6476.17,215445,"2020"
"Egypt","EGY",2020-03-15,3707.46,115972,"2020"
"Egypt","EGY",2020-04-15,208.475,17387.8,"2020"
"Egypt","EGY",2020-05-15,531.695,19776.7,"2020"
"Egypt","EGY",2020-06-15,133.1,28837.6,"2020"
"Egypt","EGY",2020-07-15,158.024,61362.3,"2020"
"Egypt","EGY",2020-08-15,363.809,73873.7,"2020"
"Egypt","EGY",2020-09-15,479.317,78257.4,"2020"
"Egypt","EGY",2020-10-15,1582.28,88552.3,"2020"
"Egypt","EGY",2020-11-15,780.529,87272.3,"2020"
"Egypt","EGY",2020-12-15,1431.02,97221.5,"2020"
"Egypt","EGY",2021-01-15,1569.28,101171,"2021"
"Egypt","EGY",2021-02-15,1765.92,82549.7,"2021"
"Egypt","EGY",2021-03-15,1500.15,98512.6,"2021"
"Egypt","EGY",2021-04-15,1930.49,111304,"2021"
"Egypt","EGY",2021-05-15,3214.25,124113,"2021"
"Egypt","EGY",2021-06-15,2928.97,139367,"2021"
"Egypt","EGY",2021-07-15,6239.22,174500,"2021"
"Egypt","EGY",2021-08-15,6821.41,177858,"2021"
"Egypt","EGY",2021-09-15,6146.44,173797,"2021"
"Egypt","EGY",2021-10-15,7021.84,193688,"2021"
"Egypt","EGY",2021-11-15,5944.73,209853,"2021"
"Egypt","EGY",2021-12-15,5880.34,226118,"2021"
"Egypt","EGY",2022-01-15,7416.54,198841,"2022"
"Egypt","EGY",2022-02-15,7150.13,167317,"2022"
"Egypt","EGY",2022-03-15,8473.48,200745,"2022"
"Egypt","EGY",2022-04-15,8365.03,215004,"2022"
"Egypt","EGY",2022-05-15,11145.3,237450,"2022"
"Egypt","EGY",2022-06-15,10048.9,244189,"2022"
"Egypt","EGY",2022-07-15,11079.2,277355,"2022"
"Egypt","EGY",2022-08-15,10482.3,276434,"2022"
"Egypt","EGY",2022-09-15,11296.8,248039,"2022"
"Egypt","EGY",2022-10-15,9823.13,240717,"2022"
"Egypt","EGY",2022-11-15,11583.5,231064,"2022"
"Egypt","EGY",2022-12-15,6768.2,251889,"2022"
"Egypt","EGY",2023-01-15,7585.96,244338,"2023"
"Egypt","EGY",2023-02-15,7042.19,219834,"2023"
"Egypt","EGY",2023-03-15,10870.5,258446,"2023"
"El Salvador","SLV",2019-01-15,44.2687,46675.4,"2019"
"El Salvador","SLV",2019-02-15,34.8862,41359.6,"2019"
"El Salvador","SLV",2019-03-15,18.7868,41105.5,"2019"
"El Salvador","SLV",2019-04-15,32.1019,44368.9,"2019"
"El Salvador","SLV",2019-05-15,51.3856,45127.5,"2019"
"El Salvador","SLV",2019-06-15,56.0593,45062.8,"2019"
"El Salvador","SLV",2019-07-15,55.4675,46294.3,"2019"
"El Salvador","SLV",2019-08-15,82.5169,46090.9,"2019"
"El Salvador","SLV",2019-09-15,35.0281,43011.6,"2019"
"El Salvador","SLV",2019-10-15,35.203,44700.5,"2019"
"El Salvador","SLV",2019-11-15,26.4916,44694.6,"2019"
"El Salvador","SLV",2019-12-15,20.2844,49589.9,"2019"
"El Salvador","SLV",2020-01-15,7.65014,46290.3,"2020"
"El Salvador","SLV",2020-02-15,21.7613,40951.9,"2020"
"El Salvador","SLV",2020-03-15,12.6697,22470.2,"2020"
"El Salvador","SLV",2020-07-15,33.9789,3732.55,"2020"
"El Salvador","SLV",2020-08-15,31.3118,3073.94,"2020"
"El Salvador","SLV",2020-09-15,18.2966,4983.73,"2020"
"El Salvador","SLV",2020-10-15,27.4248,12977.4,"2020"
"El Salvador","SLV",2020-11-15,17.3723,18580.3,"2020"
"El Salvador","SLV",2020-12-15,31.5161,29283.2,"2020"
"El Salvador","SLV",2021-01-15,26.769,31509.2,"2021"
"El Salvador","SLV",2021-02-15,33.6277,23186.7,"2021"
"El Salvador","SLV",2021-03-15,25.5407,24480.2,"2021"
"El Salvador","SLV",2021-04-15,15.4197,25365,"2021"
"El Salvador","SLV",2021-05-15,10.2488,28675.6,"2021"
"El Salvador","SLV",2021-06-15,9.13689,33715,"2021"
"El Salvador","SLV",2021-07-15,7.68473,38681.3,"2021"
"El Salvador","SLV",2021-08-15,15.578,39411.5,"2021"
"El Salvador","SLV",2021-09-15,30.5382,34294.6,"2021"
"El Salvador","SLV",2021-10-15,8.56269,33293.5,"2021"
"El Salvador","SLV",2021-11-15,6.82531,34948.9,"2021"
"El Salvador","SLV",2021-12-15,7.79293,41470.8,"2021"
"El Salvador","SLV",2022-01-15,38.0831,39343.2,"2022"
"El Salvador","SLV",2022-02-15,31.7801,32311.5,"2022"
"El Salvador","SLV",2022-03-15,65.8567,35971.1,"2022"
"El Salvador","SLV",2022-04-15,74.5945,33522,"2022"
"El Salvador","SLV",2022-05-15,35.0316,33934,"2022"
"El Salvador","SLV",2022-06-15,99.2575,25419.6,"2022"
"El Salvador","SLV",2022-07-15,19.8604,36827.5,"2022"
"El Salvador","SLV",2022-08-15,38.067,35700.2,"2022"
"El Salvador","SLV",2022-09-15,82.3304,30232.8,"2022"
"El Salvador","SLV",2022-10-15,51.3089,31483.2,"2022"
"El Salvador","SLV",2022-11-15,49.8914,31867.4,"2022"
"El Salvador","SLV",2022-12-15,33.7831,39410.3,"2022"
"El Salvador","SLV",2023-01-15,43.036,39204.1,"2023"
"El Salvador","SLV",2023-02-15,83.5666,34139.8,"2023"
"El Salvador","SLV",2023-03-15,31.913,38585.3,"2023"
"Equatorial Guinea","GNQ",2019-01-15,220.362,2565.35,"2019"
"Equatorial Guinea","GNQ",2019-02-15,1366.41,2882.66,"2019"
"Equatorial Guinea","GNQ",2019-03-15,539.119,3107.2,"2019"
"Equatorial Guinea","GNQ",2019-05-15,28.0941,3855.83,"2019"
"Equatorial Guinea","GNQ",2019-06-15,816.802,3872.64,"2019"
"Equatorial Guinea","GNQ",2019-07-15,352.119,4488.19,"2019"
"Equatorial Guinea","GNQ",2019-08-15,577.77,4730.7,"2019"
"Equatorial Guinea","GNQ",2019-09-15,343.581,4195.03,"2019"
"Equatorial Guinea","GNQ",2019-10-15,54.8787,4174.03,"2019"
"Equatorial Guinea","GNQ",2019-11-15,53.7406,3679.29,"2019"
"Equatorial Guinea","GNQ",2019-12-15,262.021,3847.42,"2019"
"Equatorial Guinea","GNQ",2020-01-15,263.839,3758.09,"2020"
"Equatorial Guinea","GNQ",2020-02-15,1043.77,4197.47,"2020"
"Equatorial Guinea","GNQ",2020-03-15,1334.8,1696.41,"2020"
"Equatorial Guinea","GNQ",2020-09-15,13.7898,1018.33,"2020"
"Equatorial Guinea","GNQ",2020-10-15,241.603,1545.57,"2020"
"Equatorial Guinea","GNQ",2020-11-15,407.582,1296.03,"2020"
"Equatorial Guinea","GNQ",2020-12-15,305.756,1434.62,"2020"
"Equatorial Guinea","GNQ",2021-01-15,138.802,832.166,"2021"
"Equatorial Guinea","GNQ",2021-02-15,107.254,803.556,"2021"
"Equatorial Guinea","GNQ",2021-10-15,11.2971,1043.78,"2021"
"Equatorial Guinea","GNQ",2021-11-15,27.5485,1136.48,"2021"
"Equatorial Guinea","GNQ",2021-12-15,43.7547,494.936,"2021"
"Equatorial Guinea","GNQ",2022-01-15,28.7489,227.638,"2022"
"Equatorial Guinea","GNQ",2022-03-15,85.1183,1167.26,"2022"
"Equatorial Guinea","GNQ",2022-04-15,136.611,1493.43,"2022"
"Equatorial Guinea","GNQ",2022-05-15,72.332,2198.26,"2022"
"Equatorial Guinea","GNQ",2022-06-15,123.04,1705.02,"2022"
"Equatorial Guinea","GNQ",2022-07-15,59.6335,2222.69,"2022"
"Equatorial Guinea","GNQ",2022-08-15,15.2552,2314.78,"2022"
"Equatorial Guinea","GNQ",2022-09-15,59.1173,1926.02,"2022"
"Equatorial Guinea","GNQ",2022-10-15,84.0173,2050.23,"2022"
"Equatorial Guinea","GNQ",2022-11-15,52.18,2114.3,"2022"
"Equatorial Guinea","GNQ",2022-12-15,42.601,2862.56,"2022"
"Equatorial Guinea","GNQ",2023-02-15,47.2353,2373.9,"2023"
"Equatorial Guinea","GNQ",2023-03-15,30.2117,2469.32,"2023"
"Estonia","EST",2020-10-15,59.3375,2879.26,"2020"
"Estonia","EST",2020-11-15,79.7923,2593.16,"2020"
"Estonia","EST",2020-12-15,139.035,3313.45,"2020"
"Estonia","EST",2021-01-15,137.81,2803.2,"2021"
"Estonia","EST",2021-03-15,98.2672,3701.88,"2021"
"Estonia","EST",2021-04-15,157.982,4700.23,"2021"
"Estonia","EST",2021-05-15,40.564,5998.14,"2021"
"Estonia","EST",2021-06-15,137.574,7382.51,"2021"
"Estonia","EST",2021-07-15,216.188,10122.2,"2021"
"Estonia","EST",2021-08-15,314.455,10832.6,"2021"
"Estonia","EST",2021-09-15,122.918,12709.4,"2021"
"Estonia","EST",2021-10-15,176.881,17538.6,"2021"
"Estonia","EST",2021-11-15,117.921,20261,"2021"
"Estonia","EST",2021-12-15,19.842,19826.6,"2021"
"Estonia","EST",2022-01-15,72.6914,15577.9,"2022"
"Estonia","EST",2022-02-15,39.3069,9682.79,"2022"
"Estonia","EST",2022-03-15,239.077,11897.4,"2022"
"Estonia","EST",2022-04-15,233.951,13449.4,"2022"
"Estonia","EST",2022-05-15,255.872,15731.7,"2022"
"Estonia","EST",2022-06-15,275.902,19672.8,"2022"
"Estonia","EST",2022-07-15,255.495,14475.6,"2022"
"Estonia","EST",2022-08-15,255.683,14535.2,"2022"
"Estonia","EST",2022-09-15,79.038,15136.9,"2022"
"Estonia","EST",2022-10-15,197.194,16304.3,"2022"
"Estonia","EST",2022-11-15,178.295,10784.1,"2022"
"Estonia","EST",2022-12-15,19.6534,10791.3,"2022"
"Estonia","EST",2023-01-15,19.6534,10773.2,"2023"
"Estonia","EST",2023-02-15,39.684,9858.2,"2023"
"Estonia","EST",2023-03-15,129.904,12170.7,"2023"
"Ethiopia","ETH",2019-01-15,6088.35,177766,"2019"
"Ethiopia","ETH",2019-02-15,5407.45,154905,"2019"
"Ethiopia","ETH",2019-03-15,5713.15,162089,"2019"
"Ethiopia","ETH",2019-04-15,5246.99,175063,"2019"
"Ethiopia","ETH",2019-05-15,6762.51,178652,"2019"
"Ethiopia","ETH",2019-06-15,5609.09,182380,"2019"
"Ethiopia","ETH",2019-07-15,6141.85,195042,"2019"
"Ethiopia","ETH",2019-08-15,6153.6,191127,"2019"
"Ethiopia","ETH",2019-09-15,6459.46,187396,"2019"
"Ethiopia","ETH",2019-10-15,6347.16,189803,"2019"
"Ethiopia","ETH",2019-11-15,7502.42,178016,"2019"
"Ethiopia","ETH",2019-12-15,7972.67,202064,"2019"
"Ethiopia","ETH",2020-01-15,8023.89,196017,"2020"
"Ethiopia","ETH",2020-02-15,9564.77,172705,"2020"
"Ethiopia","ETH",2020-03-15,6794.8,135195,"2020"
"Ethiopia","ETH",2020-04-15,1726.93,29992,"2020"
"Ethiopia","ETH",2020-05-15,835.805,42193.5,"2020"
"Ethiopia","ETH",2020-06-15,887.971,43430,"2020"
"Ethiopia","ETH",2020-07-15,1501.97,52814.2,"2020"
"Ethiopia","ETH",2020-08-15,2993.55,78599,"2020"
"Ethiopia","ETH",2020-09-15,3943.5,84184.9,"2020"
